quarter_id,quarter_timestamp,stored_BPM,QUARTER_STATE,selected_event_id,selected_timestamp,selected_source_state,QUARTER_NEAREST_ONSET_OFFSET_MS,ABS_DISTANCE_TO_QUARTER_MS,NEAREST_ONSET_TIE,tied_event_ids,native_candidate_N,context_N,context_source_composition,original_quarter_id,original_quarter_timestamp,original_offset_ms,source_provenance,source_provenance_sha256
40,14.698231292517006,161.49902343749977,SELECTED,F_MIX_00078,14.733061224489797,DRUM_SUPPORTED,34.829931972791000,34.829931972791000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",39,14.904199045289154,-171.137820799357000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
41,15.069750566893424,161.49902343749977,SELECTED,F_MIX_00081,15.069750566893424,BASS_AND_DRUM_SUPPORTED,0E-15,0E-15,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",39,14.904199045289154,165.551521604270000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
42,15.441269841269841,172.26562499999997,SELECTED,F_MIX_00083,15.464489795918368,BASS_AND_DRUM_SUPPORTED,23.219954648527000,23.219954648527000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",41,15.650887358744049,-186.397562825681000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
43,15.789569160997733,161.49902343749977,SELECTED,F_MIX_00085,15.824399092970522,DRUM_SUPPORTED,34.829931972789000,34.829931972789000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",41,15.650887358744049,173.511734226473000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
44,16.16108843537415,161.49902343749977,SELECTED,F_MIX_00087,16.195918367346938,BASS_AND_DRUM_SUPPORTED,34.829931972788000,34.829931972788000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",42,16.024155378308315,171.762989038623000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
45,16.532607709750568,161.49902343749977,SELECTED,F_MIX_00088,16.555827664399093,DRUM_SUPPORTED,23.219954648525000,23.219954648525000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",43,16.39738590647118,158.441757927913000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
46,16.904126984126986,161.49902343750134,SELECTED,F_MIX_00090,16.938956916099773,BASS_AND_DRUM_SUPPORTED,34.829931972787000,34.829931972787000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",44,16.77051430888948,168.442607210293000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
47,17.2756462585034,161.49902343749977,SELECTED,F_MIX_00091,17.29886621315193,DRUM_SUPPORTED,23.21995464853000,23.21995464853000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",45,17.143529238258267,155.336974893663000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
48,17.647165532879818,161.49902343749977,SELECTED,F_MIX_00094,17.670385487528346,BASS_AND_DRUM_SUPPORTED,23.219954648528000,23.219954648528000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",46,17.516337461618395,154.048025909951000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
49,18.018684807256236,161.49902343749977,SELECTED,F_MIX_00097,18.04190476190476,DRUM_SUPPORTED,23.219954648524000,23.219954648524000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",47,17.888996636478097,152.908125426663000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
50,18.390204081632653,161.49902343749977,SELECTED,F_MIX_00100,18.401814058956916,DRUM_SUPPORTED,11.609977324263000,11.609977324263000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",48,18.26155067052478,140.263388432136000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
51,18.76172335600907,172.26562500000085,SELECTED,F_MIX_00102,18.784943310657596,DRUM_SUPPORTED,23.219954648526000,23.219954648526000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",49,18.633987881445886,150.955429211710000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
52,19.11002267573696,161.49902343749977,SELECTED,F_MIX_00104,19.156462585034014,BASS_AND_DRUM_SUPPORTED,46.439909297054000,46.439909297054000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",50,19.006355757526027,150.106827507987000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
53,19.481541950113378,172.26562499999912,SELECTED,F_MIX_00105,19.504761904761907,DRUM_SUPPORTED,23.219954648529000,23.219954648529000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",51,19.378646594893986,126.115309867921000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
54,19.82984126984127,161.49902343750134,SELECTED,F_MIX_00108,19.86467120181406,DRUM_SUPPORTED,34.82993197279000,34.82993197279000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 1, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",52,19.750851833692852,113.819368121208000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
55,20.201360544217685,172.26562499999912,SELECTED,F_MIX_00110,20.21297052154195,BASS_AND_DRUM_SUPPORTED,11.609977324265000,11.609977324265000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",53,20.122987158233794,89.983363308156000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
56,20.54965986394558,172.26562500000085,SELECTED,F_MIX_00112,20.58448979591837,DRUM_SUPPORTED,34.82993197279000,34.82993197279000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",54,20.495130464161118,89.359331757252000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
57,20.897959183673468,172.26562499999912,SELECTED,F_MIX_00113,20.839909297052156,DRUM_SUPPORTED,-58.049886621312000,58.049886621312000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",55,20.867343106927432,-27.433809875276000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
58,21.24625850340136,161.49902343749977,SELECTED,F_MIX_00115,21.223038548752836,UNKNOWN,-23.219954648524000,23.219954648524000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",56,21.23957232199406,-16.533773241224000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
59,21.61777777777778,172.26562500000085,SELECTED,F_MIX_00117,21.559727891156463,DRUM_SUPPORTED,-58.049886621317000,58.049886621317000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",57,21.6118804193596,-52.152528203137000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
60,21.966077097505668,161.49902343749977,SELECTED,F_MIX_00118,21.93124716553288,DRUM_SUPPORTED,-34.829931972788000,34.829931972788000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",58,21.984215695092033,-52.968529559153000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
61,22.337596371882086,172.26562499999912,SELECTED,F_MIX_00120,22.27954648526077,DRUM_SUPPORTED,-58.049886621316000,58.049886621316000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",59,22.3566416376418,-77.09515238103000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
62,22.68589569160998,161.49902343749977,SELECTED,F_MIX_00122,22.651065759637188,DRUM_SUPPORTED,-34.829931972792000,34.829931972792000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",60,22.729168321099717,-78.102561462529000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
63,23.057414965986396,161.49902343750134,SELECTED,F_MIX_00124,23.034195011337868,UNKNOWN,-23.219954648528000,23.219954648528000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 1, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",61,23.101746470268125,-67.551458930257000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
64,23.42893424036281,161.49902343749977,SELECTED,F_MIX_00126,23.394104308390023,DRUM_SUPPORTED,-34.829931972787000,34.829931972787000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",62,23.474321334927406,-80.217026537383000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
65,23.800453514739228,161.49902343749977,SELECTED,F_MIX_00129,23.84689342403628,BASS_AND_DRUM_SUPPORTED,46.439909297052000,46.439909297052000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 1}",63,23.84686735486881,0.02606916747000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
66,24.171972789115646,161.49902343749977,SELECTED,F_MIX_00130,24.18358276643991,DRUM_SUPPORTED,11.609977324264000,11.609977324264000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",64,24.219406520386972,-35.823753947062000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
67,24.543492063492064,161.49902343749977,SELECTED,F_MIX_00132,24.555102040816326,BASS_AND_DRUM_SUPPORTED,11.609977324262000,11.609977324262000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",65,24.59199853851121,-36.896497694884000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
68,24.91501133786848,161.49902343749977,SELECTED,F_MIX_00135,24.94984126984127,BASS_AND_DRUM_SUPPORTED,34.82993197279000,34.82993197279000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",66,24.964649281753307,-14.808011912037000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
69,25.2865306122449,161.49902343749977,SELECTED,F_MIX_00138,25.33297052154195,BASS_AND_DRUM_SUPPORTED,46.43990929705000,46.43990929705000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 2, ""UNKNOWN"": 0}",67,25.33736527512636,-4.39475358441000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
70,25.658049886621317,161.49902343750134,SELECTED,F_MIX_00140,25.66965986394558,BASS_AND_DRUM_SUPPORTED,11.609977324263000,11.609977324263000,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 1, ""UNKNOWN"": 0}",68,25.71015376864492,-40.49390469934000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
71,26.02956916099773,161.49902343749977,SELECTED,F_MIX_00142,26.041179138321997,DRUM_SUPPORTED,11.609977324267000,11.609977324267000,False,[],3,2,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 2}",69,26.08293715398552,-41.758015663523000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
72,26.40108843537415,161.49902343749977,SELECTED,F_MIX_00145,26.40108843537415,DRUM_SUPPORTED,0E-14,0E-14,False,[],4,3,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 3}",70,26.455740058836124,-54.651623461974000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
73,26.772607709750567,161.49902343749977,SELECTED,F_MIX_00149,26.772607709750567,DRUM_SUPPORTED,0E-15,0E-15,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",71,26.82844875382004,-55.841044069473000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
74,27.144126984126984,161.49902343749977,SELECTED,F_MIX_00150,27.144126984126984,BASS_AND_DRUM_SUPPORTED,0E-15,0E-15,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",72,27.201052771174307,-56.925787047323000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
75,27.515646258503402,161.49902343749977,SELECTED,F_MIX_00151,27.50403628117914,BASS_AND_DRUM_SUPPORTED,-11.609977324262000,11.609977324262000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",73,27.57354048005118,-69.50419887204000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
76,27.88716553287982,172.26562500000085,SELECTED,F_MIX_00152,27.805895691609976,DRUM_SUPPORTED,-81.269841269844000,81.269841269844000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",74,27.945898957286506,-140.003265676530000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
77,28.23546485260771,161.49902343749977,SELECTED,F_MIX_00154,28.23546485260771,BASS_AND_DRUM_SUPPORTED,0E-14,0E-14,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",75,28.31822974202014,-82.76488941243000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
78,28.606984126984127,172.26562500000085,SELECTED,F_MIX_00156,28.606984126984127,BASS_AND_DRUM_SUPPORTED,0E-15,0E-15,False,[],2,1,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 1}",76,28.690529757307445,-83.545630323318000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
79,28.955283446712016,161.49902343749977,SELECTED,F_MIX_00157,28.943673469387754,BASS_AND_DRUM_SUPPORTED,-11.609977324262000,11.609977324262000,False,[],1,0,"{""BASS_AND_DRUM_SUPPORTED"": 0, ""BASS_SUPPORTED"": 0, ""CONFLICTING_EVIDENCE"": 0, ""DRUM_SUPPORTED"": 0, ""UNKNOWN"": 0}",77,29.062795584321055,-119.122114933301000,/Users/StarTrack/Development/JazzGrooveAnalyzer/docs/scientific/rfc/JGA_WHOLE_TRACK_GROOVE_FROZEN_PIPELINE_001_20260921/WHOLE_TRACK_SOURCE_STATES.csv,7d5ced889b068c5328afd81b1ff02d04b682639aa4f47410e45e21f689bf2547
